secret_id,capability,group,query_family,difficulty,route_id,campaign_id
436,policy_edge,enterprise_eval,domain,medium,safety_route,camp_040
437,domain_expert,normal,code_generation,hard,expert_route,camp_057
438,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_079
439,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_091
440,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_011
441,computer_use,normal,multi_step,easy,computer_route,camp_028
442,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_050
443,coding,suspicious_campaign,tool_planning,medium,code_route,camp_062
444,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_079
445,coding,normal,domain,hard,code_route,camp_096
446,tool_use,proxy_cluster,domain,easy,tool_route,camp_021
447,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_033
448,policy_edge,enterprise_eval,domain,medium,safety_route,camp_050
449,domain_expert,normal,code_generation,hard,expert_route,camp_067
450,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_089
451,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_004
452,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_021
453,computer_use,normal,multi_step,easy,computer_route,camp_038
454,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_060
455,coding,suspicious_campaign,tool_planning,medium,code_route,camp_072
456,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_089
457,coding,normal,domain,hard,code_route,camp_009
458,tool_use,proxy_cluster,domain,easy,tool_route,camp_031
459,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_043
460,policy_edge,enterprise_eval,domain,medium,safety_route,camp_060
461,domain_expert,normal,code_generation,hard,expert_route,camp_077
462,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_002
463,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_014
464,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_031
465,computer_use,normal,multi_step,easy,computer_route,camp_048
466,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_070
467,coding,suspicious_campaign,tool_planning,medium,code_route,camp_082
468,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_002
469,coding,normal,domain,hard,code_route,camp_019
470,tool_use,proxy_cluster,domain,easy,tool_route,camp_041
471,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_053
472,policy_edge,enterprise_eval,domain,medium,safety_route,camp_070
473,domain_expert,normal,code_generation,hard,expert_route,camp_087
474,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_012
475,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_024
476,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_041
477,computer_use,normal,multi_step,easy,computer_route,camp_058
478,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_080
479,coding,suspicious_campaign,tool_planning,medium,code_route,camp_092
480,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_012
481,coding,normal,domain,hard,code_route,camp_029
482,tool_use,proxy_cluster,domain,easy,tool_route,camp_051
483,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_063
484,policy_edge,enterprise_eval,domain,medium,safety_route,camp_080
485,domain_expert,normal,code_generation,hard,expert_route,camp_000
486,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_022
487,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_034
488,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_051
489,computer_use,normal,multi_step,easy,computer_route,camp_068
490,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_090
491,coding,suspicious_campaign,tool_planning,medium,code_route,camp_005
492,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_022
493,coding,normal,domain,hard,code_route,camp_039
494,tool_use,proxy_cluster,domain,easy,tool_route,camp_061
495,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_073
496,policy_edge,enterprise_eval,domain,medium,safety_route,camp_090
497,domain_expert,normal,code_generation,hard,expert_route,camp_010
498,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_032
499,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_044
500,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_061
501,computer_use,normal,multi_step,easy,computer_route,camp_078
502,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_003
503,coding,suspicious_campaign,tool_planning,medium,code_route,camp_015
504,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_032
505,coding,normal,domain,hard,code_route,camp_049
506,tool_use,proxy_cluster,domain,easy,tool_route,camp_071
507,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_083
508,policy_edge,enterprise_eval,domain,medium,safety_route,camp_003
509,domain_expert,normal,code_generation,hard,expert_route,camp_020
510,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_042
511,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_054
512,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_071
513,computer_use,normal,multi_step,easy,computer_route,camp_088
514,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_013
515,coding,suspicious_campaign,tool_planning,medium,code_route,camp_025
516,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_042
517,coding,normal,domain,hard,code_route,camp_059
518,tool_use,proxy_cluster,domain,easy,tool_route,camp_081
519,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_093
520,policy_edge,enterprise_eval,domain,medium,safety_route,camp_013
521,domain_expert,normal,code_generation,hard,expert_route,camp_030
522,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_052
523,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_064
524,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_081
525,computer_use,normal,multi_step,easy,computer_route,camp_001
526,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_023
527,coding,suspicious_campaign,tool_planning,medium,code_route,camp_035
528,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_052
529,coding,normal,domain,hard,code_route,camp_069
530,tool_use,proxy_cluster,domain,easy,tool_route,camp_091
531,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_006
532,policy_edge,enterprise_eval,domain,medium,safety_route,camp_023
533,domain_expert,normal,code_generation,hard,expert_route,camp_040
534,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_062
535,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_074
536,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_091
537,computer_use,normal,multi_step,easy,computer_route,camp_011
538,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_033
539,coding,suspicious_campaign,tool_planning,medium,code_route,camp_045
540,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_062
541,coding,normal,domain,hard,code_route,camp_079
542,tool_use,proxy_cluster,domain,easy,tool_route,camp_004
543,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_016
544,policy_edge,enterprise_eval,domain,medium,safety_route,camp_033
545,domain_expert,normal,code_generation,hard,expert_route,camp_050
546,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_072
547,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_084
548,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_004
549,computer_use,normal,multi_step,easy,computer_route,camp_021
550,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_043
551,coding,suspicious_campaign,tool_planning,medium,code_route,camp_055
552,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_072
553,coding,normal,domain,hard,code_route,camp_089
554,tool_use,proxy_cluster,domain,easy,tool_route,camp_014
555,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_026
556,policy_edge,enterprise_eval,domain,medium,safety_route,camp_043
557,domain_expert,normal,code_generation,hard,expert_route,camp_060
558,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_082
559,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_094
560,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_014
561,computer_use,normal,multi_step,easy,computer_route,camp_031
562,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_053
563,coding,suspicious_campaign,tool_planning,medium,code_route,camp_065
564,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_082
565,coding,normal,domain,hard,code_route,camp_002
566,tool_use,proxy_cluster,domain,easy,tool_route,camp_024
567,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_036
568,policy_edge,enterprise_eval,domain,medium,safety_route,camp_053
569,domain_expert,normal,code_generation,hard,expert_route,camp_070
570,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_092
571,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_007
572,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_024
573,computer_use,normal,multi_step,easy,computer_route,camp_041
574,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_063
575,coding,suspicious_campaign,tool_planning,medium,code_route,camp_075
576,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_092
577,coding,normal,domain,hard,code_route,camp_012
578,tool_use,proxy_cluster,domain,easy,tool_route,camp_034
579,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_046
580,policy_edge,enterprise_eval,domain,medium,safety_route,camp_063
581,domain_expert,normal,code_generation,hard,expert_route,camp_080
582,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_005
583,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_017
584,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_034
585,computer_use,normal,multi_step,easy,computer_route,camp_051
586,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_073
587,coding,suspicious_campaign,tool_planning,medium,code_route,camp_085
588,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_005
589,coding,normal,domain,hard,code_route,camp_022
590,tool_use,proxy_cluster,domain,easy,tool_route,camp_044
591,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_056
592,policy_edge,enterprise_eval,domain,medium,safety_route,camp_073
593,domain_expert,normal,code_generation,hard,expert_route,camp_090
594,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_015
595,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_027
596,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_044
597,computer_use,normal,multi_step,easy,computer_route,camp_061
598,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_083
599,coding,suspicious_campaign,tool_planning,medium,code_route,camp_095
600,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_015
601,coding,normal,domain,hard,code_route,camp_032
602,tool_use,proxy_cluster,domain,easy,tool_route,camp_054
603,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_066
604,policy_edge,enterprise_eval,domain,medium,safety_route,camp_083
605,domain_expert,normal,code_generation,hard,expert_route,camp_003
606,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_025
607,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_037
608,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_054
609,computer_use,normal,multi_step,easy,computer_route,camp_071
610,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_093
611,coding,suspicious_campaign,tool_planning,medium,code_route,camp_008
612,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_025
613,coding,normal,domain,hard,code_route,camp_042
614,tool_use,proxy_cluster,domain,easy,tool_route,camp_064
615,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_076
616,policy_edge,enterprise_eval,domain,medium,safety_route,camp_093
617,domain_expert,normal,code_generation,hard,expert_route,camp_013
618,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_035
619,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_047
620,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_064
621,computer_use,normal,multi_step,easy,computer_route,camp_081
622,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_006
623,coding,suspicious_campaign,tool_planning,medium,code_route,camp_018
624,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_035
625,coding,normal,domain,hard,code_route,camp_052
626,tool_use,proxy_cluster,domain,easy,tool_route,camp_074
627,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_086
628,policy_edge,enterprise_eval,domain,medium,safety_route,camp_006
629,domain_expert,normal,code_generation,hard,expert_route,camp_023
630,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_045
631,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_057
632,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_074
633,computer_use,normal,multi_step,easy,computer_route,camp_091
634,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_016
635,coding,suspicious_campaign,tool_planning,medium,code_route,camp_028
636,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_045
637,coding,normal,domain,hard,code_route,camp_062
638,tool_use,proxy_cluster,domain,easy,tool_route,camp_084
639,domain_expert,suspicious_campaign,policy_edge,medium,expert_route,camp_096
640,policy_edge,enterprise_eval,domain,medium,safety_route,camp_016
641,domain_expert,normal,code_generation,hard,expert_route,camp_033
642,reasoning,proxy_cluster,code_generation,easy,reasoning_route,camp_055
643,computer_use,suspicious_campaign,simple_qa,hard,computer_route,camp_067
644,tool_use,enterprise_eval,code_generation,easy,tool_route,camp_084
645,computer_use,normal,multi_step,easy,computer_route,camp_004
646,policy_edge,proxy_cluster,multi_step,medium,safety_route,camp_026
647,coding,suspicious_campaign,tool_planning,medium,code_route,camp_038
648,reasoning,enterprise_eval,multi_step,easy,reasoning_route,camp_055
